MP_id,Formula,Phase,Decomposition Energy,Band Gap,Formation Energy per atom,Structure,A_Ion_rad,A_BP,A_MP,A_Density,A_At_wt,A_Elec_Aff,A_Ion_Energy,A_Heat_fusion,A_Heat_vap,A_Electronegativity,A_At_num,A_Period,B_Ion_rad,B_BP,B_MP,B_Density,B_At_wt,B_Elec_Aff,B_Ion_Energy,B_Heat_fusion,B_Heat_vap,B_Electronegativity,B_At_num,B_Period,X_Ion_rad,X_BP,X_MP,X_Density,X_At_wt,X_Elec_Aff,X_Ion_Energy,X_Heat_fusion,X_Heat_vap,X_Electronegativity,X_At_num,X_Period,A Site,B Site,X Site
mp-1205722,KCaI3,Orthorhombic,0.057627965,3.6024,-1.823504638,"Full Formula (K2 Ca2 I6)
Reduced Formula: KCaI3
abc   :   7.936552   7.936552  11.691034
angles:  90.000000  90.000000 146.326683
pbc   :       True       True       True
Sites (10)
  #  SP            a         b          c    magmom
---  ----  ---------  --------  ---------  --------
  0  K      0.249484  0.750516   0.25             0
  1  K      0.750516  0.249484   0.75             0
  2  Ca    -0         0         -0               -0
  3  Ca    -0         0          0.5             -0
  4  I      0.635859  0.364141   0.057047         0
  5  I      0.364141  0.635859   0.942953         0
  6  I      0.364141  0.635859   0.557047         0
  7  I      0.635859  0.364141   0.442953         0
  8  I      0.925207  0.074793   0.25             0
  9  I      0.074793  0.925207   0.75             0",1.51,1033,336.8,0.86,39.0983,48.36,418.8,2.33,76.9,0.82,19,4,1,1757,1112,1.55,40.078,-156,589.8,8.53,154.67,1,20,4,2.2,457.5,386.7,4.93,126.9045,295.3,1008.4,7.76,20.9,2.66,53,5,K,Ca,I
mp-23442,KCdCl3,Orthorhombic,-0.17135914,3.5095,-1.669085436,"Full Formula (K4 Cd4 Cl12)
Reduced Formula: KCdCl3
abc   :   4.013653   8.850641  14.610702
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (20)
  #  SP       a         b         c    magmom
---  ----  ----  --------  --------  --------
  0  K     0.25  0.928441  0.67793          0
  1  K     0.75  0.071559  0.32207          0
  2  K     0.25  0.428441  0.82207          0
  3  K     0.75  0.571559  0.17793          0
  4  Cd    0.75  0.328276  0.554579        -0
  5  Cd    0.25  0.671724  0.445421        -0
  6  Cd    0.75  0.828276  0.945421        -0
  7  Cd    0.25  0.171724  0.054579        -0
  8  Cl    0.75  0.479457  0.396988        -0
  9  Cl    0.25  0.520543  0.603012        -0
 10  Cl    0.75  0.979457  0.103012        -0
 11  Cl    0.25  0.020543  0.896988        -0
 12  Cl    0.25  0.164425  0.488979        -0
 13  Cl    0.75  0.835575  0.511021        -0
 14  Cl    0.25  0.664425  0.011021        -0
 15  Cl    0.75  0.335575  0.988979        -0
 16  Cl    0.25  0.292372  0.211211         0
 17  Cl    0.75  0.707628  0.788789         0
 18  Cl    0.25  0.792372  0.288789         0
 19  Cl    0.75  0.207628  0.711211         0",1.51,1033,336.8,0.86,39.0983,48.36,418.8,2.33,76.9,0.82,19,4,0.95,1040,594.26,8.65,112.41,0,867.7,6.07,99.87,1.69,48,5,1.81,239.18,172.17,3.214,35.4527,348.8,1251.1,3.21,10.2,3.16,17,3,K,Cd,Cl
mp-10175,KCdF3,Cubic,-0.04601202,3.1006,-2.651699575,"Full Formula (K1 Cd1 F3)
Reduced Formula: KCdF3
abc   :   4.382089   4.382089   4.382089
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP       a     b     c    magmom
---  ----  ----  ----  ----  --------
  0  K     -0    -0    -0          -0
  1  Cd     0.5   0.5   0.5        -0
  2  F      0     0.5   0.5         0
  3  F      0.5   0     0.5         0
  4  F      0.5   0.5   0           0",1.51,1033,336.8,0.86,39.0983,48.36,418.8,2.33,76.9,0.82,19,4,0.95,1040,594.26,8.65,112.41,0,867.7,6.07,99.87,1.69,48,5,1.33,85,53.55,1.696,18.9984,328,1681,0.26,3.2698,3.98,9,2,K,Cd,F
mp-9628,KCdF3,Orthorhombic,-0.173897095,3.3539,-2.67727659,"Full Formula (K4 Cd4 F12)
Reduced Formula: KCdF3
abc   :   6.181086   6.082091   8.641369
angles:  90.000016  90.000000  90.000000
pbc   :       True       True       True
Sites (20)
  #  SP            a          b         c    magmom
---  ----  ---------  ---------  --------  --------
  0  K      0.956457   0.01      0.75            -0
  1  K      0.456458   0.49      0.75            -0
  2  K      0.543542   0.51      0.25            -0
  3  K      0.043543   0.99      0.25            -0
  4  Cd    -0          0.5       0                0
  5  Cd     0.5        0         0.5              0
  6  Cd     0.5       -0         0                0
  7  Cd    -0          0.5       0.5              0
  8  F      0.707068   0.294625  0.542808        -0
  9  F      0.207068   0.205375  0.957192        -0
 10  F      0.792932   0.794626  0.457192        -0
 11  F      0.292932   0.705375  0.042808        -0
 12  F      0.292932   0.705375  0.457192        -0
 13  F      0.792932   0.794625  0.042808        -0
 14  F      0.207068   0.205374  0.542808        -0
 15  F      0.707068   0.294625  0.957192        -0
 16  F      0.526808   0.918442  0.75            -0
 17  F      0.026808   0.581558  0.75            -0
 18  F      0.973192   0.418442  0.25            -0
 19  F      0.473192   0.081558  0.25            -0",1.51,1033,336.8,0.86,39.0983,48.36,418.8,2.33,76.9,0.82,19,4,0.95,1040,594.26,8.65,112.41,0,867.7,6.07,99.87,1.69,48,5,1.33,85,53.55,1.696,18.9984,328,1681,0.26,3.2698,3.98,9,2,K,Cd,F
mp-1001793,KCoCl3,Trigonal,0.043315104,0,-1.427102693,"Full Formula (K2 Co2 Cl6)
Reduced Formula: KCoCl3
abc   :   6.887999   6.887999   6.887999
angles:  60.595710  60.595710  60.595706
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.739852  0.739852  0.739852     0
  1  K     0.239852  0.239852  0.239852     0
  2  Co    0.995161  0.995161  0.995161     2.565
  3  Co    0.495161  0.495161  0.495161     2.565
  4  Cl    0.745583  0.199926  0.290978     0.101
  5  Cl    0.199926  0.290978  0.745583     0.101
  6  Cl    0.290978  0.745583  0.199926     0.101
  7  Cl    0.790978  0.699926  0.245583     0.101
  8  Cl    0.245583  0.790978  0.699926     0.101
  9  Cl    0.699926  0.245583  0.790978     0.101",1.51,1033,336.8,0.86,39.0983,48.36,418.8,2.33,76.9,0.82,19,4,0.65,3143,1768,8.9,58.9332,70,758,16.19,373.3,1.88,27,4,1.81,239.18,172.17,3.214,35.4527,348.8,1251.1,3.21,10.2,3.16,17,3,K,Co,Cl
mp-559946,KCoF3,Cubic,0.646250862,0,-2.443718599,"Full Formula (K1 Co1 F3)
Reduced Formula: KCoF3
abc   :   4.105255   4.105255   4.105255
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  K     0    0    0      -0
  1  Co    0.5  0.5  0.5     2.777
  2  F     0.5  0.5  0       0.041
  3  F     0.5  0    0.5     0.073
  4  F     0    0.5  0.5     0.097",1.51,1033,336.8,0.86,39.0983,48.36,418.8,2.33,76.9,0.82,19,4,0.65,3143,1768,8.9,58.9332,70,758,16.19,373.3,1.88,27,4,1.33,85,53.55,1.696,18.9984,328,1681,0.26,3.2698,3.98,9,2,K,Co,F
mp-998420,KCrCl3,Tetragonal,-0.09725766,0,-1.60770294,"Full Formula (K1 Cr1 Cl3)
Reduced Formula: KCrCl3
abc   :   4.977920   4.977920   4.970616
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b         c    magmom
---  ----  ---  ---  --------  --------
  0  K     0    0    0.996758    -0.001
  1  Cr    0.5  0.5  0.48507     -3.649
  2  Cl    0.5  0    0.485365     0.007
  3  Cl    0.5  0.5  0.985042     0.006
  4  Cl    0    0.5  0.485365     0.007",1.51,1033,336.8,0.86,39.0983,48.36,418.8,2.33,76.9,0.82,19,4,0.62,2945,2130,7.19,51.996,64,652.8,20,339.5,1.66,24,4,1.81,239.18,172.17,3.214,35.4527,348.8,1251.1,3.21,10.2,3.16,17,3,K,Cr,Cl
mp-998397,KCrCl3,Trigonal,-0.727028515,0,-1.733657111,"Full Formula (K2 Cr2 Cl6)
Reduced Formula: KCrCl3
abc   :   7.001840   7.001840   7.001840
angles:  60.368523  60.368523  60.368527
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.73935   0.73935   0.73935      0.001
  1  K     0.23935   0.23935   0.23935      0.001
  2  Cr    0.995336  0.995336  0.995336     3.655
  3  Cr    0.495336  0.495336  0.495336     3.655
  4  Cl    0.745892  0.20089   0.290032    -0.008
  5  Cl    0.20089   0.290032  0.745892    -0.008
  6  Cl    0.290032  0.745892  0.20089     -0.008
  7  Cl    0.790032  0.70089   0.245892    -0.008
  8  Cl    0.245892  0.790032  0.70089     -0.008
  9  Cl    0.70089   0.245892  0.790032    -0.008",1.51,1033,336.8,0.86,39.0983,48.36,418.8,2.33,76.9,0.82,19,4,0.62,2945,2130,7.19,51.996,64,652.8,20,339.5,1.66,24,4,1.81,239.18,172.17,3.214,35.4527,348.8,1251.1,3.21,10.2,3.16,17,3,K,Cr,Cl
mp-555036,KCrF3,Cubic,0.093045062,0,-2.843078847,"Full Formula (K1 Cr1 F3)
Reduced Formula: KCrF3
abc   :   4.219636   4.219636   4.219636
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  K     0.5  0.5  0.5    -0.001
  1  Cr    0    0    0      -3.873
  2  F     0.5  0    0       0.013
  3  F     0    0    0.5     0.001
  4  F     0    0.5  0       0.011",1.51,1033,336.8,0.86,39.0983,48.36,418.8,2.33,76.9,0.82,19,4,0.62,2945,2130,7.19,51.996,64,652.8,20,339.5,1.66,24,4,1.33,85,53.55,1.696,18.9984,328,1681,0.26,3.2698,3.98,9,2,K,Cr,F
mp-556365,KCrF3,Monoclinic,-0.339543778,1.9672,-2.929596615,"Full Formula (K2 Cr2 F6)
Reduced Formula: KCrF3
abc   :   6.021007   6.021007   5.796129
angles:  59.265803  59.265803  90.952463
pbc   :       True       True       True
Sites (10)
  #  SP            a          b          c    magmom
---  ----  ---------  ---------  ---------  --------
  0  K      0.752553   0.247447  -0            0.001
  1  K      0.247447   0.752553  -0            0.001
  2  Cr     0.5        0.5        0.5          3.74
  3  Cr    -0         -0          0.5          3.747
  4  F      0.769645   0.230355   0.5          0.026
  5  F      0.69274    0.69274    0.576367     0.027
  6  F      0.30726    0.30726    0.423633     0.027
  7  F      0.7903     0.7903     0.001131     0.014
  8  F      0.230355   0.769645   0.5          0.026
  9  F      0.2097     0.2097    -0.001131     0.014",1.51,1033,336.8,0.86,39.0983,48.36,418.8,2.33,76.9,0.82,19,4,0.62,2945,2130,7.19,51.996,64,652.8,20,339.5,1.66,24,4,1.33,85,53.55,1.696,18.9984,328,1681,0.26,3.2698,3.98,9,2,K,Cr,F
mp-1180782,KCrF3,Orthorhombic,-0.329412583,0.1574,-2.927570376,"Full Formula (K2 Cr2 F6)
Reduced Formula: KCrF3
abc   :   5.847079   5.847079   5.847079
angles: 118.360528 118.622217  92.633648
pbc   :       True       True       True
Sites (10)
  #  SP           a          b         c    magmom
---  ----  --------  ---------  --------  --------
  0  K     0.25       0.25      0            0.001
  1  K     0.75       0.75      0            0.001
  2  Cr    0.5       -0         0.5          3.749
  3  Cr    0          0.5       0.5          3.749
  4  F     0.745024   0.778334  0.523358     0.027
  5  F     0.254976   0.221666  0.476642     0.027
  6  F     0.245024   0.721666  0.96669      0.027
  7  F     0.754976   0.278334  0.03331      0.027
  8  F     0.75       0.25      0.5          0.017
  9  F     0.25       0.75      0.5          0.017",1.51,1033,336.8,0.86,39.0983,48.36,418.8,2.33,76.9,0.82,19,4,0.62,2945,2130,7.19,51.996,64,652.8,20,339.5,1.66,24,4,1.33,85,53.55,1.696,18.9984,328,1681,0.26,3.2698,3.98,9,2,K,Cr,F
mp-1180767,KCrF3,Tetragonal,-0.328640093,1.572,-2.927415878,"Full Formula (K2 Cr2 F6)
Reduced Formula: KCrF3
abc   :   5.846932   5.846932   5.846932
angles: 118.271375 118.271375  93.021086
pbc   :       True       True       True
Sites (10)
  #  SP            a          b          c    magmom
---  ----  ---------  ---------  ---------  --------
  0  K      0.25       0.25      -0            0.001
  1  K      0.75       0.75      -0            0.001
  2  Cr    -0          0.5        0.5          3.749
  3  Cr     0.5       -0          0.5          3.749
  4  F      0.732752   0.232752   0.965506     0.027
  5  F      0.767248   0.732752   0.5          0.027
  6  F      0.232752   0.267248   0.5          0.027
  7  F      0.267248   0.767248   0.034494     0.027
  8  F      0.75       0.25       0.5          0.017
  9  F      0.25       0.75       0.5          0.017",1.51,1033,336.8,0.86,39.0983,48.36,418.8,2.33,76.9,0.82,19,4,0.62,2945,2130,7.19,51.996,64,652.8,20,339.5,1.66,24,4,1.33,85,53.55,1.696,18.9984,328,1681,0.26,3.2698,3.98,9,2,K,Cr,F
mp-1023129,KCuCl3,Cubic,0.05879263,0,-1.26036129,"Full Formula (K1 Cu1 Cl3)
Reduced Formula: KCuCl3
abc   :   4.798055   4.798049   4.798051
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP       a     b     c    magmom
---  ----  ----  ----  ----  --------
  0  K     -0    -0    -0      -0
  1  Cu     0.5   0.5   0.5     0.302
  2  Cl    -0     0.5   0.5     0.061
  3  Cl     0.5  -0     0.5     0.061
  4  Cl     0.5   0.5  -0       0.061",1.51,1033,336.8,0.86,39.0983,48.36,418.8,2.33,76.9,0.82,19,4,0.73,2840,1356.6,8.96,63.456,118.3,745.4,13.14,300.5,1.9,29,4,1.81,239.18,172.17,3.214,35.4527,348.8,1251.1,3.21,10.2,3.16,17,3,K,Cu,Cl
mp-27450,KCuCl3,Monoclinic,-0.094993855,0.2682,-1.291118587,"Full Formula (K4 Cu4 Cl12)
Reduced Formula: KCuCl3
abc   :   4.059829   8.716181  13.763449
angles:  90.000000  90.000000  97.111856
pbc   :       True       True       True
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.216821  0.441876  0.830795     0.001
  1  K     0.783179  0.058124  0.330795     0.001
  2  K     0.783179  0.558124  0.169205     0.001
  3  K     0.216821  0.941876  0.669205     0.001
  4  Cu    0.762317  0.343327  0.549723     0.583
  5  Cu    0.237683  0.156673  0.049723     0.583
  6  Cu    0.237683  0.656673  0.450277     0.583
  7  Cu    0.762317  0.843327  0.950277     0.583
  8  Cl    0.676105  0.320335  0.992364     0.095
  9  Cl    0.823777  0.965054  0.099142     0.165
 10  Cl    0.823777  0.465054  0.400858     0.165
 11  Cl    0.176223  0.034946  0.900858     0.165
 12  Cl    0.726022  0.736517  0.80083      0.098
 13  Cl    0.273978  0.763483  0.30083      0.098
 14  Cl    0.273978  0.263483  0.19917      0.098
 15  Cl    0.323895  0.179665  0.492364     0.095
 16  Cl    0.323895  0.679665  0.007636     0.095
 17  Cl    0.676105  0.820335  0.507636     0.095
 18  Cl    0.726022  0.236517  0.69917      0.098
 19  Cl    0.176223  0.534946  0.599142     0.165",1.51,1033,336.8,0.86,39.0983,48.36,418.8,2.33,76.9,0.82,19,4,0.73,2840,1356.6,8.96,63.456,118.3,745.4,13.14,300.5,1.9,29,4,1.81,239.18,172.17,3.214,35.4527,348.8,1251.1,3.21,10.2,3.16,17,3,K,Cu,Cl
mp-5566,KCuF3,Cubic,-0.360230695,0,-2.329021836,"Full Formula (K2 Cu2 F6)
Reduced Formula: KCuF3
abc   :   5.650595   5.647021   5.647022
angles:  90.139774 119.898475 119.898476
pbc   :       True       True       True
Sites (10)
  #  SP           a         b          c    magmom
---  ----  --------  --------  ---------  --------
  0  K     0         0.75       0.75         0
  1  K     0         0.25       0.25         0
  2  Cu    0.5       0          0.5          0.003
  3  Cu    0.5       0.5       -0           -0.01
  4  F     0.009454  0.254727   0.754727    -0.001
  5  F     0.5       0.754531   0.745469    -0
  6  F     0.5       0.245469   0.254531    -0
  7  F     0.990546  0.745273   0.245273    -0.001
  8  F     0.5       0.750099   0.250099    -0
  9  F     0.5       0.249901   0.749901    -0",1.51,1033,336.8,0.86,39.0983,48.36,418.8,2.33,76.9,0.82,19,4,0.73,2840,1356.6,8.96,63.456,118.3,745.4,13.14,300.5,1.9,29,4,1.33,85,53.55,1.696,18.9984,328,1681,0.26,3.2698,3.98,9,2,K,Cu,F
mp-669347,KCuF3,Tetragonal,-0.59587036,0,-2.376149769,"Full Formula (K2 Cu2 F6)
Reduced Formula: KCuF3
abc   :   5.680055   5.680680   5.680681
angles:  92.484043 118.579776 118.579777
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0         0.75      0.75        -0
  1  K     0         0.25      0.25        -0
  2  Cu    0.5       0         0.5          0.718
  3  Cu    0.5       0.5       0           -0.718
  4  F     0.042174  0.271087  0.771087    -0.053
  5  F     0.5       0.771157  0.728843     0.053
  6  F     0.5       0.228843  0.271157     0.053
  7  F     0.957826  0.728913  0.228913    -0.053
  8  F     0.5       0.749953  0.249953    -0
  9  F     0.5       0.250047  0.750047    -0",1.51,1033,336.8,0.86,39.0983,48.36,418.8,2.33,76.9,0.82,19,4,0.73,2840,1356.6,8.96,63.456,118.3,745.4,13.14,300.5,1.9,29,4,1.33,85,53.55,1.696,18.9984,328,1681,0.26,3.2698,3.98,9,2,K,Cu,F
mp-1211599,KDyBr3,Orthorhombic,0.354674607,0,-1.821088009,"Full Formula (K4 Dy4 Br12)
Reduced Formula: KDyBr3
abc   :   7.643670   8.072648  11.057192
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.02877   0.427279  0.25         0.005
  1  K     0.97123   0.572721  0.75         0.005
  2  K     0.52877   0.072721  0.75         0.005
  3  K     0.47123   0.927279  0.25         0.005
  4  Dy    0         0         0            0.625
  5  Dy    0.5       0.5       0            0.625
  6  Dy    0         0         0.5          0.625
  7  Dy    0.5       0.5       0.5          0.625
  8  Br    0.300791  0.20393   0.046317    -0.001
  9  Br    0.699209  0.79607   0.953683    -0.001
 10  Br    0.800791  0.29607   0.953683    -0.001
 11  Br    0.699209  0.79607   0.546317    -0.001
 12  Br    0.199209  0.70393   0.046317    -0.001
 13  Br    0.300791  0.20393   0.453683    -0.001
 14  Br    0.199209  0.70393   0.453683    -0.001
 15  Br    0.800791  0.29607   0.546317    -0.001
 16  Br    0.603059  0.525811  0.25         0.004
 17  Br    0.396941  0.474189  0.75         0.004
 18  Br    0.103059  0.974189  0.75         0.004
 19  Br    0.896941  0.025811  0.25         0.004",1.51,1033,336.8,0.86,39.0983,48.36,418.8,2.33,76.9,0.82,19,4,1.03,2840,1685,8.55,162.5,50,572,11.06,230,1.22,66,6,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4,K,Dy,Br
mp-23348,KFeBr3,Orthorhombic,0.032634147,0.1507,-1.321119089,"Full Formula (K4 Fe4 Br12)
Reduced Formula: KFeBr3
abc   :   4.066261   9.526064  15.077003
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (20)
  #  SP       a         b         c    magmom
---  ----  ----  --------  --------  --------
  0  K     0.75  0.548766  0.825149     0.003
  1  K     0.75  0.048766  0.674851     0.003
  2  K     0.25  0.451234  0.174851     0.003
  3  K     0.25  0.951234  0.325149     0.003
  4  Fe    0.75  0.338185  0.450109     3.45
  5  Fe    0.25  0.161815  0.950109     3.45
  6  Fe    0.25  0.661815  0.549891     3.45
  7  Fe    0.75  0.838185  0.049891     3.45
  8  Br    0.75  0.236194  0.296379     0.077
  9  Br    0.75  0.319289  0.007027     0.093
 10  Br    0.25  0.263806  0.796379     0.077
 11  Br    0.25  0.519118  0.402702     0.128
 12  Br    0.25  0.763806  0.703621     0.077
 13  Br    0.75  0.980882  0.902702     0.128
 14  Br    0.25  0.019118  0.097298     0.128
 15  Br    0.75  0.736194  0.203621     0.077
 16  Br    0.25  0.180711  0.507027     0.093
 17  Br    0.75  0.819289  0.492973     0.093
 18  Br    0.25  0.680711  0.992973     0.093
 19  Br    0.75  0.480882  0.597298     0.128",1.51,1033,336.8,0.86,39.0983,48.36,418.8,2.33,76.9,0.82,19,4,0.55,3023,1808,7.874,55.847,24,759.3,13.8,349.5,1.83,26,4,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4,K,Fe,Br
